Applicant_ID,Age,Income,Loan_Amount,Credit_Score,Employment_Status,Past_Defaults,Risk_Label
643,21,112048,22541,499,Employed,5,1
644,24,79310,36846,303,Employed,0,1
645,29,26106,13202,445,Unemployed,4,1
646,41,59374,23742,511,Unemployed,0,1
647,45,97136,42733,669,Self-Employed,4,1
648,42,61360,24205,440,Employed,4,1
649,47,99579,8001,325,Self-Employed,4,1
650,48,145548,5772,744,Unemployed,1,0
651,52,90871,49626,583,Unemployed,4,1
652,64,135775,15940,816,Self-Employed,3,1
653,35,135302,24861,598,Employed,3,1
654,55,79200,12206,559,Unemployed,1,1
655,22,65339,16676,765,Unemployed,1,0
656,41,149921,9523,412,Employed,2,1
657,34,123215,24939,541,Self-Employed,0,1
658,27,34129,6733,678,Self-Employed,4,1
659,56,66145,16277,366,Unemployed,5,1
660,45,33287,48263,735,Employed,0,0
661,41,57383,25172,688,Unemployed,1,0
662,41,46881,42481,787,Unemployed,5,1
663,65,84573,39977,579,Employed,4,1
664,45,97745,18135,422,Self-Employed,0,1
665,31,103095,39613,411,Employed,0,1
666,48,76546,42816,709,Employed,2,1
667,57,63320,14325,819,Unemployed,1,0
668,34,112173,44970,758,Employed,5,1
669,33,39374,46234,475,Employed,0,1
670,56,69236,15516,732,Employed,2,1
671,65,29344,16981,786,Unemployed,4,1
672,52,41817,26006,648,Unemployed,0,0
673,34,96562,18605,727,Employed,2,1
674,27,51051,39607,441,Employed,5,1
675,24,74090,16083,559,Self-Employed,5,1
676,47,41463,29089,647,Employed,0,0
677,48,146358,14809,721,Self-Employed,3,1
678,64,132002,43715,565,Unemployed,3,1
679,43,61287,11136,788,Unemployed,0,0
680,60,102514,32615,333,Employed,2,1
681,29,125965,14126,459,Unemployed,1,1
682,53,134994,40312,631,Unemployed,3,1
683,26,145785,36146,743,Self-Employed,3,1
684,60,20457,15198,657,Employed,4,1
685,31,41533,14960,738,Unemployed,5,1
686,43,81623,23920,707,Employed,4,1
687,61,108783,30585,627,Unemployed,4,1
688,43,40517,15275,559,Employed,3,1
689,32,84346,45975,711,Unemployed,2,1
690,30,84046,47227,628,Unemployed,3,1
691,48,111122,32844,628,Unemployed,1,0
692,25,111485,10391,712,Employed,3,1
693,40,23456,29914,347,Unemployed,4,1
694,34,52186,14623,395,Unemployed,1,1
695,24,137618,14181,556,Self-Employed,2,1
696,33,117667,22020,368,Self-Employed,1,1
697,42,69519,5220,624,Self-Employed,1,0
698,44,82706,10541,642,Self-Employed,5,1
699,32,50048,6497,799,Employed,3,1
700,53,100227,38225,826,Self-Employed,0,0
701,54,144411,44615,436,Self-Employed,2,1
702,34,37753,36878,375,Unemployed,4,1
703,43,128649,8493,474,Employed,1,1
704,46,126432,25823,631,Employed,0,0
705,64,105646,45271,560,Unemployed,2,1
706,54,139949,39102,459,Unemployed,0,1
707,40,82734,48742,323,Employed,2,1
708,36,130674,32069,692,Self-Employed,4,1
709,43,35701,42341,313,Self-Employed,1,1
710,30,135159,9655,376,Unemployed,5,1
711,61,95697,8808,412,Employed,2,1
712,40,144378,10431,352,Unemployed,2,1
713,49,108839,5592,494,Unemployed,1,1
714,53,117702,8522,636,Unemployed,1,0
715,64,71354,8817,703,Self-Employed,4,1
716,35,121486,21246,387,Employed,1,1
717,43,79716,8793,711,Unemployed,1,0
718,29,80040,21638,679,Employed,5,1
719,22,132442,37303,339,Employed,3,1
720,28,40955,38007,641,Employed,4,1
721,33,88952,6658,676,Employed,5,1
722,23,69641,45111,458,Unemployed,4,1
723,65,140423,19215,808,Unemployed,1,0
724,23,100338,29149,792,Self-Employed,0,0
725,56,122849,38439,412,Employed,3,1
726,54,89384,30987,652,Self-Employed,0,0
727,22,84128,20097,317,Employed,4,1
728,42,129938,36600,688,Unemployed,5,1
729,60,65322,19905,403,Self-Employed,1,1
730,25,128960,41302,595,Employed,3,1
731,63,63770,8814,601,Unemployed,3,1
732,65,24217,48354,756,Employed,5,1
733,44,47931,44583,842,Self-Employed,4,1
734,58,53103,46613,436,Employed,5,1
735,37,24900,29049,817,Self-Employed,1,0
736,32,25651,28799,355,Self-Employed,3,1
737,33,68742,11883,770,Unemployed,5,1
738,63,149200,21390,473,Employed,0,1
739,38,93042,9726,647,Self-Employed,2,1
740,37,42278,14980,478,Self-Employed,0,1
741,55,94122,22370,424,Employed,2,1
742,44,131922,13085,521,Employed,0,1
743,28,112924,34255,848,Self-Employed,0,0
744,47,137378,20673,468,Self-Employed,4,1
745,50,96821,40207,595,Self-Employed,5,1
746,65,138350,36561,519,Employed,2,1
747,42,141465,39839,678,Employed,1,0
748,32,48013,32804,835,Unemployed,4,1
749,56,29403,27037,709,Unemployed,4,1
750,30,115161,24521,428,Self-Employed,5,1
751,24,101179,33250,402,Self-Employed,4,1
752,46,125148,36905,302,Unemployed,3,1
753,50,99346,45304,599,Employed,3,1
754,22,42492,29664,537,Employed,0,1
755,61,58555,48851,338,Employed,1,1
756,52,111901,39298,648,Self-Employed,4,1
757,49,53558,7876,783,Unemployed,0,0
758,65,91743,43276,479,Employed,0,1
759,29,75823,33306,418,Unemployed,0,1
760,52,122763,36318,776,Self-Employed,4,1
761,35,27831,41413,790,Employed,3,1
762,36,69306,44306,832,Unemployed,4,1
763,56,90368,8535,687,Employed,5,1
764,36,101404,17234,816,Unemployed,2,1
765,58,96038,48661,387,Unemployed,2,1
766,23,62580,46133,804,Unemployed,2,1
767,37,108770,44170,739,Employed,3,1
768,35,70636,16322,619,Employed,1,0
769,47,44237,35715,840,Employed,4,1
770,50,51208,16334,455,Employed,4,1
771,47,146109,21801,317,Self-Employed,0,1
772,37,135478,37626,588,Employed,1,1
773,53,111678,14680,800,Employed,3,1
774,60,108819,31318,684,Employed,1,0
775,22,125596,20086,847,Self-Employed,1,0
776,31,101198,41656,621,Employed,4,1
777,37,49969,14424,761,Self-Employed,4,1
778,29,139531,8526,550,Employed,5,1
779,28,141297,41709,564,Self-Employed,4,1
780,43,134214,26061,335,Unemployed,5,1
781,44,34854,10688,823,Unemployed,3,1
782,44,117452,39889,423,Employed,1,1
783,62,73730,46811,571,Self-Employed,2,1
784,38,100911,9001,325,Employed,2,1
785,47,84945,35124,618,Employed,3,1
786,28,90317,17821,787,Self-Employed,0,0
787,32,141856,8032,773,Employed,5,1
788,31,115932,49373,302,Self-Employed,3,1
789,33,139760,36044,758,Self-Employed,1,0
790,35,76552,22481,801,Employed,2,1
791,36,90549,18556,424,Employed,5,1
792,41,131585,40996,549,Self-Employed,3,1
793,50,148860,10402,627,Unemployed,1,0
794,56,25848,40629,402,Employed,5,1
795,63,55740,23564,519,Employed,4,1
796,39,82087,28614,554,Self-Employed,4,1
797,31,85045,6261,522,Employed,0,1
798,37,111383,11880,806,Unemployed,0,0
799,47,139052,19927,462,Self-Employed,3,1
800,38,142871,15275,555,Unemployed,5,1
801,64,120409,36940,725,Self-Employed,1,0
802,56,109480,13596,428,Self-Employed,4,1
803,43,88004,25581,365,Employed,3,1
804,62,57811,7872,523,Employed,0,1
805,42,47465,41805,418,Unemployed,0,1
806,49,147091,29377,529,Self-Employed,1,1
807,32,39111,8720,384,Self-Employed,2,1
808,59,100661,14118,484,Unemployed,0,1
809,58,45110,33837,429,Employed,2,1
810,43,41683,14314,404,Employed,4,1
811,65,142126,6843,520,Self-Employed,4,1
812,32,116970,43018,492,Self-Employed,1,1
813,38,43109,10043,376,Self-Employed,4,1
814,64,53951,39965,577,Unemployed,3,1
815,65,32754,17283,808,Self-Employed,2,1
816,25,51263,13336,763,Unemployed,0,0
817,31,116826,20863,799,Unemployed,2,1
818,46,83285,11986,513,Unemployed,3,1
819,63,78212,38259,422,Self-Employed,3,1
820,31,90379,46530,744,Unemployed,4,1
821,34,94517,42984,489,Unemployed,3,1
822,34,95434,35815,810,Unemployed,3,1
823,60,111083,38944,497,Unemployed,2,1
824,24,121470,20466,657,Self-Employed,3,1
825,61,64777,13880,728,Self-Employed,3,1
826,36,148617,28634,482,Employed,0,1
827,58,132591,17923,355,Employed,4,1
828,37,29198,48797,361,Employed,3,1
829,26,123732,19083,831,Self-Employed,1,0
830,39,36775,7116,353,Unemployed,0,1
831,34,71929,36274,387,Self-Employed,3,1
832,23,33549,28085,456,Unemployed,3,1
833,62,122125,46118,714,Unemployed,3,1
834,50,79906,43079,708,Unemployed,0,0
835,59,30337,34201,407,Unemployed,1,1
836,24,111395,5282,541,Unemployed,0,1
837,28,84678,35675,725,Employed,0,0
838,37,134326,5764,389,Employed,5,1
839,21,20398,7542,451,Unemployed,1,1
840,47,121957,9248,409,Employed,2,1
841,64,74805,20289,444,Self-Employed,1,1
842,21,125766,24745,539,Unemployed,4,1
843,39,56162,21315,307,Self-Employed,2,1
844,34,144993,6085,751,Self-Employed,4,1
845,38,36665,39369,830,Unemployed,2,1
846,33,128692,13959,324,Employed,5,1
847,29,90480,46716,398,Employed,2,1
848,25,53060,11305,363,Unemployed,3,1
849,27,32334,38732,430,Employed,3,1
850,51,75769,47801,826,Employed,1,0
851,36,20126,45448,850,Self-Employed,0,0
852,61,130829,38815,726,Unemployed,5,1
853,43,128961,22267,449,Self-Employed,2,1
854,29,55107,49733,799,Employed,0,0
855,41,83200,19073,553,Self-Employed,5,1
856,44,26862,31114,520,Self-Employed,1,1
857,29,111073,21709,844,Employed,0,0
858,50,66762,15951,491,Unemployed,4,1
859,49,54248,29114,742,Unemployed,5,1
860,42,81527,22814,593,Self-Employed,0,1
861,57,62365,20226,695,Employed,0,0
862,44,24692,8096,696,Employed,2,1
863,42,129543,35683,532,Unemployed,0,1
864,64,104140,25576,689,Self-Employed,4,1
865,65,147724,18888,666,Unemployed,2,1
866,32,72450,38559,621,Unemployed,5,1
867,62,42103,45309,632,Self-Employed,1,0
868,37,77950,18268,577,Self-Employed,0,1
869,34,46035,46480,689,Self-Employed,5,1
870,44,109947,31826,819,Self-Employed,0,0
871,32,80172,6897,831,Employed,2,1
872,37,76523,33618,418,Self-Employed,3,1
873,48,72971,12711,436,Self-Employed,1,1
874,39,34030,19605,741,Unemployed,5,1
875,40,131333,46916,688,Unemployed,1,0
876,37,38326,46996,611,Self-Employed,0,0
877,50,139716,39887,445,Employed,5,1
878,53,21168,8252,613,Unemployed,3,1
879,48,42319,31015,587,Self-Employed,2,1
880,56,37951,21562,419,Employed,4,1
881,24,42307,32199,701,Unemployed,5,1
882,21,33196,24617,493,Self-Employed,2,1
883,34,117001,24310,748,Unemployed,5,1
884,60,81569,18090,569,Self-Employed,5,1
885,56,36869,8771,316,Unemployed,4,1
886,54,54961,19220,425,Self-Employed,1,1
887,44,110170,24960,439,Employed,5,1
888,64,60378,9318,613,Employed,2,1
889,65,59870,46812,833,Employed,2,1
890,21,97212,15821,480,Employed,2,1
891,43,69222,13499,525,Unemployed,4,1
892,26,122907,28312,303,Employed,1,1
893,59,80782,25883,667,Self-Employed,3,1
894,40,140368,8508,707,Employed,0,0
895,63,141891,36663,337,Employed,1,1
896,63,81557,8619,430,Unemployed,4,1
897,41,108638,28359,687,Self-Employed,1,0
898,31,123734,45754,832,Unemployed,0,0
899,30,85491,36775,510,Unemployed,2,1
900,26,145886,30736,451,Unemployed,3,1
901,63,129398,9618,539,Employed,0,1
902,62,147925,44696,687,Self-Employed,0,0
903,34,24341,21692,836,Self-Employed,3,1
904,34,71500,47913,844,Employed,1,0
905,51,49318,5237,691,Unemployed,2,1
906,60,92574,40758,313,Self-Employed,1,1
907,39,88941,16671,574,Self-Employed,2,1
908,27,28616,5559,838,Self-Employed,5,1
909,30,112768,32908,842,Self-Employed,5,1
910,27,56976,40603,810,Employed,4,1
911,46,73575,31783,780,Employed,5,1
912,43,127617,26872,421,Self-Employed,0,1
913,60,119630,22447,622,Employed,5,1
914,33,42879,45122,635,Unemployed,4,1
915,42,112098,17748,328,Unemployed,3,1
916,62,77833,14236,641,Self-Employed,2,1
917,36,38175,34563,772,Unemployed,1,0
918,45,59143,35445,560,Employed,0,1
919,60,50888,13836,826,Self-Employed,3,1
920,49,89865,8028,628,Employed,4,1
921,56,101201,39925,589,Unemployed,2,1
922,45,38868,31424,426,Unemployed,2,1
923,37,27885,19152,603,Unemployed,3,1
924,48,53258,44322,719,Self-Employed,1,0
925,65,128000,9504,313,Employed,5,1
926,45,75779,14844,387,Unemployed,1,1
927,36,129875,7492,811,Self-Employed,4,1
928,27,45003,42118,493,Unemployed,5,1
929,28,108819,33424,354,Unemployed,3,1
930,33,63443,9094,469,Unemployed,5,1
931,46,145379,14921,700,Employed,5,1
932,43,80292,26901,514,Employed,1,1
933,39,88027,28741,839,Employed,1,0
934,62,115894,6790,307,Employed,0,1
935,53,59984,18768,569,Self-Employed,3,1
936,34,112236,37273,466,Employed,5,1
937,29,48439,22301,614,Employed,2,1
938,40,137754,25125,353,Self-Employed,0,1
939,64,24872,15348,655,Employed,2,1
940,61,60762,46832,505,Unemployed,0,1
941,26,46133,36627,348,Employed,3,1
942,30,106271,48459,493,Self-Employed,1,1
943,54,110208,40401,469,Employed,3,1
944,64,115698,42735,538,Unemployed,3,1
945,43,39109,38566,801,Employed,0,0
946,28,28953,25918,316,Unemployed,2,1
947,28,109308,22954,727,Employed,1,0
948,44,47392,25197,681,Self-Employed,3,1
949,56,43345,37260,811,Self-Employed,5,1
950,52,83025,7409,421,Unemployed,5,1
951,29,91249,16641,720,Self-Employed,4,1
952,46,120836,36177,333,Self-Employed,3,1
953,21,39057,22654,587,Employed,2,1
954,32,72333,40359,423,Unemployed,1,1
955,42,69087,5389,655,Unemployed,1,0
956,29,55060,20298,628,Self-Employed,5,1
957,34,30449,39625,401,Self-Employed,0,1
958,57,97184,44920,704,Unemployed,3,1
959,43,112815,17402,350,Self-Employed,0,1
960,21,29937,11526,589,Employed,2,1
961,39,50713,13688,330,Unemployed,0,1
962,38,138185,20576,837,Unemployed,3,1
963,42,64953,28535,628,Employed,1,0
964,45,148406,11209,475,Self-Employed,3,1
965,35,144352,8124,761,Self-Employed,1,0
966,54,21362,12763,807,Unemployed,4,1
967,59,47078,39180,437,Self-Employed,2,1
968,57,71010,28735,630,Self-Employed,5,1
969,49,106112,5956,681,Unemployed,3,1
970,38,82224,46866,433,Self-Employed,4,1
971,47,27722,10485,326,Self-Employed,4,1
972,57,87677,43656,848,Employed,2,1
973,49,131970,17907,445,Self-Employed,4,1
974,22,34903,49529,403,Employed,5,1
975,27,92811,41901,327,Self-Employed,0,1
976,42,81463,20363,667,Self-Employed,3,1
977,28,149670,20727,334,Unemployed,2,1
978,65,128593,25698,304,Unemployed,3,1
979,47,104296,24156,721,Self-Employed,3,1
980,21,35140,19551,667,Self-Employed,2,1
981,38,29237,45002,645,Unemployed,0,0
982,48,59717,10676,337,Unemployed,2,1
983,50,126280,35342,569,Unemployed,3,1
984,45,145423,35787,581,Self-Employed,0,1
985,50,61881,20287,808,Unemployed,4,1
986,47,104326,6242,677,Employed,2,1
987,41,33342,22703,737,Employed,5,1
988,55,58129,45335,409,Self-Employed,4,1
989,21,57427,39722,782,Self-Employed,4,1
990,21,61598,32154,774,Self-Employed,4,1
991,44,34717,33760,619,Unemployed,0,0
992,50,86186,31074,775,Unemployed,4,1
993,43,105799,7170,369,Unemployed,5,1
994,57,62306,19561,318,Self-Employed,3,1
995,61,52129,23862,455,Self-Employed,5,1
996,49,39711,22736,591,Employed,5,1
997,35,145070,7846,622,Employed,1,0
998,28,110408,26285,782,Unemployed,0,0
999,59,134820,48821,452,Unemployed,5,1
1000,33,106454,37457,605,Self-Employed,4,1
1001,42,112518,49629,579,Employed,2,1
1002,32,146453,47721,784,Unemployed,2,1
1003,55,70136,30585,385,Unemployed,4,1
1004,24,100268,32109,316,Employed,3,1
1005,55,26511,35445,479,Employed,5,1
1006,39,48437,30825,716,Unemployed,3,1
1007,36,115270,31236,617,Self-Employed,4,1
1008,55,38572,38003,787,Self-Employed,0,0
1009,34,38427,7785,439,Employed,4,1
1010,45,31015,42626,673,Employed,0,0
1011,35,121972,32966,802,Unemployed,2,1
1012,31,58465,48226,587,Employed,3,1
1013,25,123021,26264,793,Self-Employed,0,0
1014,45,146417,15809,424,Self-Employed,0,1
1015,23,143386,16403,777,Self-Employed,3,1
1016,62,48262,34182,416,Unemployed,3,1
1017,28,102222,41460,407,Employed,1,1
1018,38,89895,22282,380,Unemployed,0,1
1019,27,44824,26317,730,Employed,1,0
1020,65,22816,18293,746,Employed,2,1
1021,56,47386,19969,563,Self-Employed,1,1
1022,40,80445,26900,692,Unemployed,2,1
1023,52,113165,15587,549,Unemployed,1,1
1024,30,47586,46203,454,Unemployed,0,1
1025,46,103541,32722,494,Self-Employed,1,1
1026,21,133363,7844,578,Employed,4,1
1027,48,133182,28866,458,Self-Employed,3,1
1028,26,75777,46933,808,Unemployed,1,0
1029,56,134193,25757,731,Employed,4,1
1030,61,22460,7853,845,Employed,3,1
1031,41,137824,47658,754,Employed,2,1
1032,58,149409,32275,359,Employed,4,1
1033,29,120575,45442,350,Self-Employed,5,1
1034,25,113026,14428,502,Unemployed,4,1
1035,27,50779,11217,581,Self-Employed,5,1
1036,36,22573,9406,507,Self-Employed,2,1
1037,22,121639,20026,457,Unemployed,0,1
1038,28,47404,14345,372,Self-Employed,0,1
1039,47,41685,39376,391,Self-Employed,0,1
1040,44,75228,12150,694,Employed,2,1
1041,45,55022,46624,658,Self-Employed,3,1
1042,41,144306,15971,749,Self-Employed,4,1
1043,33,57502,46964,442,Unemployed,1,1
1044,23,42364,30107,398,Employed,4,1
1045,60,60768,43164,660,Employed,3,1
1046,47,109780,31547,664,Unemployed,0,0
1047,26,127239,42294,460,Self-Employed,1,1
1048,61,76837,23883,441,Employed,1,1
1049,46,33743,36821,547,Unemployed,1,1
1050,43,34450,8652,756,Self-Employed,3,1
1051,61,85344,17826,819,Self-Employed,2,1
1052,40,65267,24928,550,Unemployed,5,1
1053,42,122529,17794,826,Self-Employed,2,1
1054,25,68215,7682,501,Employed,1,1
1055,24,102472,33537,820,Self-Employed,2,1
1056,31,89424,28209,314,Self-Employed,2,1
1057,51,54836,21307,386,Employed,2,1
1058,32,64408,24878,526,Self-Employed,5,1
1059,44,111641,28892,333,Self-Employed,4,1
1060,37,122667,8409,534,Unemployed,2,1
1061,53,67482,18378,790,Self-Employed,3,1
1062,60,125326,28551,579,Unemployed,0,1
1063,21,124435,38587,618,Employed,5,1
1064,64,101854,9510,626,Self-Employed,2,1
1065,61,22556,37903,381,Unemployed,3,1
1066,58,37771,18899,468,Unemployed,3,1
1067,28,46028,10800,389,Unemployed,2,1
1068,61,116370,16358,643,Employed,2,1
1069,41,59046,28796,762,Self-Employed,2,1
1070,52,144570,7132,777,Self-Employed,5,1
1071,35,25175,35322,636,Self-Employed,3,1
1072,39,44372,47271,567,Unemployed,4,1
1073,45,61862,33685,550,Employed,5,1
1074,53,128264,15574,686,Self-Employed,1,0
1075,36,138221,31252,394,Employed,3,1
1076,23,141481,20652,577,Unemployed,2,1
1077,31,41732,11562,758,Unemployed,0,0
1078,23,28605,46507,325,Unemployed,5,1
1079,28,72828,39041,701,Employed,2,1
1080,33,91680,45668,545,Self-Employed,0,1
1081,54,130685,20767,551,Employed,1,1
1082,40,127244,43978,364,Self-Employed,3,1
1083,52,136306,29007,352,Self-Employed,1,1
1084,63,140641,24293,439,Employed,0,1
1085,64,110611,16152,346,Self-Employed,4,1
1086,48,113633,18602,690,Unemployed,0,0
1087,48,140933,44555,432,Unemployed,1,1
1088,33,119059,36065,633,Self-Employed,3,1
1089,44,39767,43715,367,Self-Employed,5,1
1090,59,124476,34768,774,Employed,4,1
1091,31,90780,30268,605,Employed,3,1
1092,49,73042,24302,539,Employed,2,1
1093,22,119700,22823,606,Employed,5,1
1094,40,47251,20148,491,Unemployed,5,1
1095,26,48490,14926,774,Unemployed,2,1
1096,45,53166,8491,318,Employed,2,1
1097,31,41264,27876,362,Unemployed,4,1
1098,29,82980,40474,402,Self-Employed,2,1
1099,28,94178,18869,510,Employed,5,1
1100,59,99137,19464,562,Employed,3,1
1101,59,107154,25395,580,Unemployed,4,1
1102,30,74770,28537,735,Employed,0,0
1103,56,92171,42090,542,Self-Employed,3,1
1104,63,140755,5104,577,Employed,2,1
1105,62,87346,40755,795,Unemployed,5,1
1106,64,48985,14014,757,Unemployed,4,1
1107,59,106091,49769,449,Employed,4,1
1108,36,94768,13962,585,Employed,2,1
1109,38,145382,31520,389,Employed,1,1
1110,46,42121,35342,633,Unemployed,4,1
1111,56,84518,22342,696,Unemployed,0,0
1112,36,61766,11871,311,Unemployed,2,1
1113,29,61776,37482,762,Self-Employed,2,1
1114,24,27478,19398,818,Unemployed,2,1
1115,52,37028,24071,384,Self-Employed,4,1
1116,27,26395,28220,461,Unemployed,3,1
1117,50,96437,47221,362,Employed,4,1
1118,59,93730,45819,497,Employed,0,1
1119,51,62082,45345,741,Self-Employed,4,1
1120,31,134747,11537,602,Self-Employed,0,0
1121,58,90421,9245,386,Unemployed,4,1
1122,32,65696,23619,720,Unemployed,0,0
1123,32,59330,33852,351,Unemployed,4,1
1124,58,118512,34090,412,Self-Employed,2,1
1125,39,112153,45248,463,Employed,3,1
1126,61,78684,19255,830,Employed,5,1
1127,40,123154,47586,845,Unemployed,1,0
1128,64,129925,31314,326,Employed,0,1
1129,63,91246,31000,444,Employed,5,1
1130,26,26150,6733,377,Unemployed,5,1
1131,40,70104,35762,706,Unemployed,4,1
1132,45,79866,20204,709,Self-Employed,3,1
1133,56,75466,42767,750,Unemployed,2,1
1134,45,62576,42251,645,Unemployed,5,1
1135,30,101048,41772,485,Unemployed,3,1
1136,44,21895,12506,327,Self-Employed,4,1
1137,23,67829,6073,610,Self-Employed,2,1
1138,56,128940,19909,370,Self-Employed,1,1
1139,41,122872,9390,771,Employed,3,1
1140,25,84959,5693,688,Employed,3,1
1141,62,35576,44980,427,Unemployed,5,1
1142,46,40547,49754,546,Self-Employed,4,1
1143,27,76106,22288,748,Self-Employed,0,0
1144,52,105453,5176,307,Employed,2,1
1145,48,65696,5815,738,Self-Employed,5,1
1146,35,104808,6201,685,Unemployed,3,1
1147,63,96052,19665,303,Unemployed,2,1
1148,23,39483,44162,487,Self-Employed,3,1
1149,28,116880,5166,651,Unemployed,1,0
1150,56,63840,10791,776,Self-Employed,5,1
1151,41,112277,32958,577,Employed,0,1
1152,35,79477,13638,425,Self-Employed,0,1
1153,21,69167,33772,422,Unemployed,4,1
1154,51,111111,31751,720,Employed,2,1
1155,25,37405,14917,496,Self-Employed,1,1
1156,41,39803,45334,318,Self-Employed,2,1
1157,22,39339,38750,684,Self-Employed,0,0
1158,22,91900,6437,575,Employed,5,1
1159,58,46329,26397,580,Self-Employed,2,1
1160,41,77567,19877,543,Self-Employed,4,1
1161,32,145433,32923,582,Employed,4,1
1162,21,48133,49088,479,Employed,3,1
1163,35,121603,38699,401,Self-Employed,1,1
